"Instancia"	"N_FST"	"T_FST"	"N_FST"	"T_FST"	"Melhores Resultado"
"220"	"GrupoD/L22-10.txt"	"28"	"0.027231027"	"28"	"0.027231027"	"26"
"221"	"GrupoD/L23-1.txt"	"25"	"0.009251892"	"25"	"0.009251892"	"25"
"222"	"GrupoD/L23-2.txt"	"25"	"0.008653994"	"25"	"0.008653994"	"25"
"223"	"GrupoD/L23-3.txt"	"25"	"0.008896199"	"25"	"0.008896199"	"25"
"224"	"GrupoD/L23-4.txt"	"25"	"0.008234613"	"25"	"0.008234613"	"25"
"225"	"GrupoD/L23-5.txt"	"25"	"0.009016745"	"25"	"0.009016745"	"25"
"226"	"GrupoD/L23-6.txt"	"25"	"0.008499074"	"25"	"0.008499074"	"25"
"227"	"GrupoD/L23-7.txt"	"25"	"0.007930206"	"25"	"0.007930206"	"25"
"228"	"GrupoD/L23-8.txt"	"25"	"0.008745317"	"25"	"0.008745317"	"25"
"229"	"GrupoD/L23-9.txt"	"25"	"0.009027150"	"25"	"0.009027150"	"25"
"230"	"GrupoD/L23-10.txt"	"25"	"0.008624569"	"25"	"0.008624569"	"25"
"231"	"GrupoD/L24-1.txt"	"25"	"0.009670022"	"25"	"0.009670022"	"25"
"232"	"GrupoD/L24-2.txt"	"25"	"0.010033202"	"25"	"0.010033202"	"25"
"233"	"GrupoD/L24-3.txt"	"25"	"0.009553677"	"25"	"0.009553677"	"25"
"234"	"GrupoD/L24-4.txt"	"25"	"0.009082911"	"25"	"0.009082911"	"25"
"235"	"GrupoD/L24-5.txt"	"25"	"0.010248326"	"25"	"0.010248326"	"25"
"236"	"GrupoD/L24-6.txt"	"25"	"0.010396796"	"25"	"0.010396796"	"25"
"237"	"GrupoD/L24-7.txt"	"25"	"0.010101539"	"25"	"0.010101539"	"25"
"238"	"GrupoD/L24-8.txt"	"25"	"0.010581536"	"25"	"0.010581536"	"25"
"239"	"GrupoD/L24-9.txt"	"25"	"0.009210974"	"25"	"0.009210974"	"25"
"240"	"GrupoD/L24-10.txt"	"25"	"0.010291342"	"25"	"0.010291342"	"25"
"241"	"GrupoD/L25-1.txt"	"25"	"0.010953854"	"25"	"0.010953854"	"25"
"242"	"GrupoD/L25-2.txt"	"27"	"0.046384399"	"27"	"0.046384399"	"26"
"243"	"GrupoD/L25-3.txt"	"25"	"0.010874638"	"25"	"0.010874638"	"25"
"244"	"GrupoD/L25-4.txt"	"25"	"0.010783623"	"25"	"0.010783623"	"25"
"245"	"GrupoD/L25-5.txt"	"25"	"0.012201451"	"25"	"0.012201451"	"25"
"246"	"GrupoD/L25-6.txt"	"26"	"0.024886723"	"26"	"0.024886723"	"25"
"247"	"GrupoD/L25-7.txt"	"25"	"0.011042593"	"25"	"0.011042593"	"25"
"248"	"GrupoD/L25-8.txt"	"25"	"0.011485750"	"25"	"0.011485750"	"25"
"249"	"GrupoD/L25-9.txt"	"25"	"0.010987732"	"25"	"0.010987732"	"25"
"250"	"GrupoD/L25-10.txt"	"25"	"0.021891215"	"25"	"0.021891215"	"25"
"251"	"GrupoD/L26-1.txt"	"28"	"0.035039358"	"28"	"0.035039358"	"27"
"252"	"GrupoD/L26-2.txt"	"28"	"0.045312661"	"28"	"0.045312661"	"28"
"253"	"GrupoD/L26-3.txt"	"28"	"0.050201189"	"28"	"0.050201189"	"27"
"254"	"GrupoD/L26-4.txt"	"26"	"0.037221550"	"26"	"0.037221550"	"25"
"255"	"GrupoD/L26-5.txt"	"27"	"0.032499996"	"27"	"0.032499996"	"27"
"256"	"GrupoD/L26-6.txt"	"25"	"0.010620303"	"25"	"0.010620303"	"25"
"257"	"GrupoD/L26-7.txt"	"26"	"0.025641858"	"26"	"0.025641858"	"26"
"258"	"GrupoD/L26-8.txt"	"26"	"0.021538509"	"26"	"0.021538509"	"26"
"259"	"GrupoD/L26-9.txt"	"27"	"0.025163811"	"27"	"0.025163811"	"27"
"260"	"GrupoD/L26-10.txt"	"26"	"0.019060900"	"26"	"0.019060900"	"26"
